group,names,scores,logfoldchanges,pvals,pvals_adj
2,JMJD7-PLA2G4B,-0.062297724,0.93496615,0.9503257396409941,0.9987720386333211
2,LINC00174,-0.062297724,0.9205662,0.9503257396409941,0.9987720386333211
2,AC073072.5,-0.062297724,0.92767227,0.9503257396409941,0.9987720386333211
2,RP11-379K17.12,-0.062297724,0.9090725,0.9503257396409941,0.9987720386333211
2,NEDD4,-0.062297724,0.92857224,0.9503257396409941,0.9987720386333211
2,OVGP1,-0.062297724,0.9194342,0.9503257396409941,0.9987720386333211
2,KCNH2,-0.062297724,0.9620301,0.9503257396409941,0.9987720386333211
2,RP11-309M23.1,-0.062297724,0.91561925,0.9503257396409941,0.9987720386333211
2,LIPC,-0.062297724,0.92790556,0.9503257396409941,0.9987720386333211
2,RP11-336K24.12,-0.062297724,0.9145324,0.9503257396409941,0.9987720386333211
2,RP11-643M14.1,-0.062297724,0.947125,0.9503257396409941,0.9987720386333211
2,GATA2,-0.062297724,0.9289098,0.9503257396409941,0.9987720386333211
2,GRAMD1C,-0.062297724,0.93486565,0.9503257396409941,0.9987720386333211
2,RP13-314C10.5,-0.062297724,0.9784247,0.9503257396409941,0.9987720386333211
2,RBM12B-AS1,-0.062297724,0.92050076,0.9503257396409941,0.9987720386333211
2,RP11-932O9.7,-0.062297724,0.932724,0.9503257396409941,0.9987720386333211
2,ZFP37,-0.062297724,0.91901165,0.9503257396409941,0.9987720386333211
2,CTD-2210P24.4,-0.062297724,0.91589886,0.9503257396409941,0.9987720386333211
2,SCD,-0.062297724,0.9931587,0.9503257396409941,0.9987720386333211
2,AC009501.4,-0.062297724,0.91352147,0.9503257396409941,0.9987720386333211
2,TEX12,-0.062297724,0.9552689,0.9503257396409941,0.9987720386333211
2,SLC14A2,-0.062297724,0.9251321,0.9503257396409941,0.9987720386333211
2,RP11-326C3.2,-0.062297724,0.9306379,0.9503257396409941,0.9987720386333211
2,RP11-647K16.1,-0.062297724,0.9443201,0.9503257396409941,0.9987720386333211
2,RP11-274B21.10,-0.062297724,0.9170294,0.9503257396409941,0.9987720386333211
2,STX16-NPEPL1,-0.062297724,0.9212903,0.9503257396409941,0.9987720386333211
2,GCNT4,-0.062297724,0.9221277,0.9503257396409941,0.9987720386333211
2,CACNA1C-AS1,-0.062297724,0.9419268,0.9503257396409941,0.9987720386333211
2,RP5-1098D14.1,-0.062297724,0.9121127,0.9503257396409941,0.9987720386333211
2,CTD-2227I18.1,-0.062297724,0.9360924,0.9503257396409941,0.9987720386333211
2,KCNJ14,-0.062297724,0.9350221,0.9503257396409941,0.9987720386333211
2,RP11-559M23.1,-0.062297724,0.9804098,0.9503257396409941,0.9987720386333211
2,SNORA40-1,-0.062297724,0.91533965,0.9503257396409941,0.9987720386333211
2,RP11-511B23.1,-0.062297724,0.9278662,0.9503257396409941,0.9987720386333211
2,PLEKHH2,-0.062297724,0.97271776,0.9503257396409941,0.9987720386333211
2,FAM65C,-0.062297724,0.92711276,0.9503257396409941,0.9987720386333211
2,HSPG2,-0.062297724,0.90929264,0.9503257396409941,0.9987720386333211
2,ANKRD50,-0.062297724,0.93420804,0.9503257396409941,0.9987720386333211
2,SUOX,-0.062297724,0.997884,0.9503257396409941,0.9987720386333211
2,C20orf197,-0.062297724,0.90579575,0.9503257396409941,0.9987720386333211
2,AGAP5,-0.062297724,0.9092948,0.9503257396409941,0.9987720386333211
2,CYP4F35P,-0.062297724,0.9156194,0.9503257396409941,0.9987720386333211
2,DPY19L2,-0.062297724,0.9131816,0.9503257396409941,0.9987720386333211
2,DSCR9,-0.062297724,0.9338547,0.9503257396409941,0.9987720386333211
2,GEN1,-0.062297724,0.9086381,0.9503257396409941,0.9987720386333211
2,CTD-2666L21.1,-0.062297724,0.92602485,0.9503257396409941,0.9987720386333211
2,VIL1,-0.062297724,0.95049506,0.9503257396409941,0.9987720386333211
2,RP11-105N14.1,-0.062297724,0.9267438,0.9503257396409941,0.9987720386333211
2,TMPRSS11E,-0.062297724,1.0365545,0.9503257396409941,0.9987720386333211
2,ALS2CR12,-0.062297724,0.9189908,0.9503257396409941,0.9987720386333211
2,LINC00299,-0.062297724,0.94885164,0.9503257396409941,0.9987720386333211
2,RP11-308N19.1,-0.062297724,0.9242128,0.9503257396409941,0.9987720386333211
2,ARHGEF4,-0.062297724,0.96553224,0.9503257396409941,0.9987720386333211
2,FAM47E-STBD1-1,-0.062297724,0.930808,0.9503257396409941,0.9987720386333211
2,MYOM1,-0.062297724,0.9087559,0.9503257396409941,0.9987720386333211
2,CA6,-0.062297724,0.9236561,0.9503257396409941,0.9987720386333211
2,AK8,-0.062297724,0.92024714,0.9503257396409941,0.9987720386333211
2,MIR181A2HG,-0.062297724,0.91148597,0.9503257396409941,0.9987720386333211
2,PTOV1-AS1,-0.062297724,0.93185824,0.9503257396409941,0.9987720386333211
2,YPEL2,-0.06281472,0.15146065,0.9499140447824673,0.9987720386333211
2,TADA2A,-0.063040905,1.6058254,0.9497339324794787,0.9987720386333211
2,FUT11,-0.06336402,,0.9494766336467801,0.9987720386333211
2,DUSP10,-0.06792003,,0.9458492933396296,0.9987720386333211
2,ATXN1L,-0.06850165,7.72313,0.9453863078312592,0.9987720386333211
2,C2orf88,-0.0686309,0.9768552,0.9452834246622289,0.9987720386333211
2,ESAM,-0.06866321,0.9992167,0.9452577040125005,0.9987720386333211
2,KIFC3,-0.06866321,0.9543035,0.9452577040125005,0.9987720386333211
2,DICER1-AS1,-0.06869552,1.0089629,0.9452319834198373,0.9987720386333211
2,DISP1,-0.06869552,1.0815561,0.9452319834198373,0.9987720386333211
2,ZNF564,-0.06869552,1.0098006,0.9452319834198373,0.9987720386333211
2,AC021860.1,-0.06869552,1.0313177,0.9452319834198373,0.9987720386333211
2,EGFL7,-0.06869552,1.0798477,0.9452319834198373,0.9987720386333211
2,RP11-446N19.1,-0.06869552,1.0319147,0.9452319834198373,0.9987720386333211
2,ABCA2,-0.07021419,3.4317849,0.9440231804265041,0.9987720386333211
2,CD1C,-0.07111893,,0.9433031035605463,0.9987720386333211
2,NAPA-AS1,-0.073025346,2.2310603,0.9417859511138109,0.9987720386333211
2,USP21,-0.073186904,3.245617,0.9416573885031188,0.9987720386333211
2,DSCR3,-0.07341309,,0.9414774034027152,0.9987720386333211
2,USP30,-0.07470557,1.5691837,0.9404489747233282,0.9987720386333211
2,SYCE1,-0.07470557,1.3017399,0.9404489747233282,0.9987720386333211
2,GP9,-0.075384125,1.3856208,0.9399090893077633,0.9987720386333211
2,DNAJC10,-0.07696742,,0.9386494644926884,0.9987720386333211
2,JAZF1,-0.07732285,2.5207472,0.9383667125597204,0.9987720386333211
2,CYTH3,-0.07787216,1.1167905,0.9379297475970763,0.9987720386333211
2,PAK3,-0.07787216,1.0792867,0.9379297475970763,0.9987720386333211
2,KIAA1671,-0.07787216,1.0697867,0.9379297475970763,0.9987720386333211
2,PLEK2,-0.07787216,1.0782752,0.9379297475970763,0.9987720386333211
2,RP11-876N24.2,-0.07787216,1.0677472,0.9379297475970763,0.9987720386333211
2,WNT16,-0.07787216,1.0664665,0.9379297475970763,0.9987720386333211
2,RP11-141B14.1,-0.07787216,1.2192197,0.9379297475970763,0.9987720386333211
2,PLXNA1,-0.07787216,1.1148353,0.9379297475970763,0.9987720386333211
2,RP11-553K8.2,-0.07787216,1.0888175,0.9379297475970763,0.9987720386333211
2,RP3-467K16.4,-0.07787216,1.1119412,0.9379297475970763,0.9987720386333211
2,STK33,-0.07787216,1.068376,0.9379297475970763,0.9987720386333211
2,SMTN,-0.07787216,1.0687436,0.9379297475970763,0.9987720386333211
2,DOK4,-0.07787216,1.0869497,0.9379297475970763,0.9987720386333211
2,PVALB,-0.07787216,1.0921195,0.9379297475970763,0.9987720386333211
2,KANK3,-0.07787216,1.0679282,0.9379297475970763,0.9987720386333211
2,ARHGAP6,-0.07787216,1.0654067,0.9379297475970763,0.9987720386333211
2,C1orf186,-0.07787216,1.0983808,0.9379297475970763,0.9987720386333211
2,RP11-582J16.4,-0.07787216,1.0762705,0.9379297475970763,0.9987720386333211
2,CUZD1,-0.07787216,1.0818127,0.9379297475970763,0.9987720386333211
2,TNK2-AS1,-0.07787216,1.1037154,0.9379297475970763,0.9987720386333211
2,MCM10,-0.07787216,1.4676398,0.9379297475970763,0.9987720386333211
2,RP1-20N2.6,-0.07787216,1.1326182,0.9379297475970763,0.9987720386333211
2,PRDM15,-0.07787216,1.0676905,0.9379297475970763,0.9987720386333211
2,ARHGAP11A,-0.07787216,1.1951995,0.9379297475970763,0.9987720386333211
2,RP11-879F14.2,-0.07787216,1.1689328,0.9379297475970763,0.9987720386333211
2,RNF165,-0.07787216,1.1148146,0.9379297475970763,0.9987720386333211
2,EFHD1,-0.07787216,1.0857475,0.9379297475970763,0.9987720386333211
2,LINC00623,-0.07787216,1.121704,0.9379297475970763,0.9987720386333211
2,MEIG1,-0.07787216,1.0687963,0.9379297475970763,0.9987720386333211
2,GPR55,-0.07787216,1.1557688,0.9379297475970763,0.9987720386333211
2,OSCP1,-0.07787216,1.0799096,0.9379297475970763,0.9987720386333211
2,GPR63,-0.07787216,1.0869124,0.9379297475970763,0.9987720386333211
2,AIRE,-0.07787216,1.0944244,0.9379297475970763,0.9987720386333211
2,RP11-305L7.3,-0.07787216,1.0700469,0.9379297475970763,0.9987720386333211
2,APBB2,-0.07787216,1.0727042,0.9379297475970763,0.9987720386333211
2,RP11-408A13.4,-0.07787216,1.1045595,0.9379297475970763,0.9987720386333211
2,AC131056.3,-0.07787216,1.0805209,0.9379297475970763,0.9987720386333211
2,RP11-755F10.1,-0.07787216,1.050589,0.9379297475970763,0.9987720386333211
2,SNPH,-0.07787216,1.1100545,0.9379297475970763,0.9987720386333211
2,DNAJC27,-0.07787216,1.0998144,0.9379297475970763,0.9987720386333211
2,CCNF,-0.07787216,1.054248,0.9379297475970763,0.9987720386333211
2,RP11-493L12.4,-0.07787216,1.2011255,0.9379297475970763,0.9987720386333211
2,RAB6B,-0.07787216,1.1099195,0.9379297475970763,0.9987720386333211
2,ATP9A,-0.07787216,1.134718,0.9379297475970763,0.9987720386333211
2,C2CD4D,-0.07787216,1.2747506,0.9379297475970763,0.9987720386333211
2,FCGBP,-0.07787216,1.1100093,0.9379297475970763,0.9987720386333211
2,RP11-502I4.3,-0.07787216,1.1235104,0.9379297475970763,0.9987720386333211
2,RP11-378J18.3,-0.07787216,1.2724783,0.9379297475970763,0.9987720386333211
2,KDM4A-AS1,-0.07787216,1.1134009,0.9379297475970763,0.9987720386333211
2,C1QC,-0.07787216,1.1300691,0.9379297475970763,0.9987720386333211
2,CTD-2544N14.3,-0.07787216,1.0783916,0.9379297475970763,0.9987720386333211
2,SDCBP2,-0.07787216,1.1358677,0.9379297475970763,0.9987720386333211
2,CTC-444N24.11,-0.08006938,4.830374,0.9361820759672492,0.9987720386333211
2,FZD3,-0.08420533,1.159769,0.9328931818484575,0.9987720386333211
2,ALOX12,-0.08420533,1.180184,0.9328931818484575,0.9987720386333211
2,TNFRSF9,-0.08423764,1.2404625,0.9328674917988948,0.9987720386333211
2,LILRA4,-0.08423764,1.2600847,0.9328674917988948,0.9987720386333211
2,PCP2,-0.08423764,1.2392185,0.9328674917988948,0.9987720386333211
2,DMWD,-0.08423764,1.2280924,0.9328674917988948,0.9987720386333211
2,FMO4,-0.08423764,1.256454,0.9328674917988948,0.9987720386333211
2,ABCB4,-0.084269956,1.2322633,0.9328418018192578,0.9987720386333211
2,RAB38,-0.084269956,1.286896,0.9328418018192578,0.9987720386333211
2,FBXO46,-0.084269956,1.2184908,0.9328418018192578,0.9987720386333211
2,NEK8,-0.08766272,2.32733,0.9301447483777534,0.9987720386333211
2,IKZF2,-0.09040925,1.5887315,0.9279620054015594,0.9987720386333211
2,C1QB,-0.09073237,1.7262428,0.9277052474233038,0.9987720386333211
2,IFT46,-0.09086162,1.7242002,0.927602546338185,0.9987720386333211
2,TK1,-0.090926245,1.5370708,0.9275511962478012,0.9987720386333211
2,ITGA2B,-0.09112012,1.3527007,0.927397147787905,0.9987720386333211
2,RP11-314N13.3,-0.09344659,1.2627823,0.9255487801763131,0.9987720386333211
2,C12orf60,-0.09344659,1.2350494,0.9255487801763131,0.9987720386333211
2,NME8,-0.09344659,1.2572598,0.9255487801763131,0.9987720386333211
2,PPFIBP1,-0.09344659,1.2549286,0.9255487801763131,0.9987720386333211
2,LINC00494,-0.09344659,1.26475,0.9255487801763131,0.9987720386333211
2,SLC38A11,-0.09344659,1.2288284,0.9255487801763131,0.9987720386333211
2,TTC30A,-0.09344659,1.3530298,0.9255487801763131,0.9987720386333211
2,ANKS1B,-0.09344659,1.2500749,0.9255487801763131,0.9987720386333211
2,MTMR8,-0.09344659,1.3030831,0.9255487801763131,0.9987720386333211
2,RP11-862L9.3,-0.09344659,1.255003,0.9255487801763131,0.9987720386333211
2,HRK,-0.09344659,1.2373639,0.9255487801763131,0.9987720386333211
2,PDZK1IP1,-0.09344659,1.2898337,0.9255487801763131,0.9987720386333211
2,ITGB3,-0.09344659,1.2238907,0.9255487801763131,0.9987720386333211
2,HBQ1,-0.09344659,1.2428031,0.9255487801763131,0.9987720386333211
2,IL21R-AS1,-0.09344659,1.2982079,0.9255487801763131,0.9987720386333211
2,RP11-159G9.5,-0.09344659,1.2668024,0.9255487801763131,0.9987720386333211
2,CTD-2012K14.6,-0.09344659,1.2763554,0.9255487801763131,0.9987720386333211
2,CTD-2012K14.7,-0.09344659,1.3117286,0.9255487801763131,0.9987720386333211
2,CTD-2517O10.6,-0.09344659,1.2787361,0.9255487801763131,0.9987720386333211
2,TMEM171,-0.09344659,1.2431791,0.9255487801763131,0.9987720386333211
2,TUBA8,-0.09344659,1.2769256,0.9255487801763131,0.9987720386333211
2,RP11-677M14.2,-0.09344659,1.2398149,0.9255487801763131,0.9987720386333211
2,ZMAT4,-0.09344659,1.2503104,0.9255487801763131,0.9987720386333211
2,RP11-545I5.3,-0.09344659,1.4452202,0.9255487801763131,0.9987720386333211
2,RP11-219B4.7,-0.09344659,1.2860531,0.9255487801763131,0.9987720386333211
2,RP11-504P24.8,-0.09344659,1.2456629,0.9255487801763131,0.9987720386333211
2,COLGALT2,-0.09344659,1.2508079,0.9255487801763131,0.9987720386333211
2,VAV3-AS1,-0.09344659,1.241472,0.9255487801763131,0.9987720386333211
2,RP11-297B17.3,-0.09344659,1.194131,0.9255487801763131,0.9987720386333211
2,ENKUR,-0.09344659,1.2992419,0.9255487801763131,0.9987720386333211
2,GTF2H4,-0.09344659,1.2426662,0.9255487801763131,0.9987720386333211
2,HIST2H2AB,-0.09344659,1.2546703,0.9255487801763131,0.9987720386333211
2,RP11-175O19.4,-0.09344659,1.2333181,0.9255487801763131,0.9987720386333211
2,HIST1H2AH,-0.09344659,1.1720665,0.9255487801763131,0.9987720386333211
2,CTD-2630F21.1,-0.09344659,1.3106893,0.9255487801763131,0.9987720386333211
2,CTB-129O4.1,-0.09344659,1.2807772,0.9255487801763131,0.9987720386333211
2,RP11-486G15.2,-0.09344659,1.2464508,0.9255487801763131,0.9987720386333211
2,HLCS,-0.09344659,1.2755222,0.9255487801763131,0.9987720386333211
2,BOLA3-AS1,-0.09344659,1.2367616,0.9255487801763131,0.9987720386333211
2,KCTD21-AS1,-0.09344659,1.2368705,0.9255487801763131,0.9987720386333211
2,DIRAS1,-0.09344659,1.2785119,0.9255487801763131,0.9987720386333211
2,RP11-390B4.5,-0.09344659,1.257435,0.9255487801763131,0.9987720386333211
2,PEX26,-0.09380202,,0.9252664258151424,0.9987720386333211
2,ZBED5-AS1,-0.09664549,1.8230152,0.9230079327859083,0.9987720386333211
2,CLU,-0.09874577,2.3484035,0.921340125167661,0.9987720386333211
2,RP3-325F22.5,-0.09977976,1.6499847,0.920519177241627,0.9987720386333211
2,RHOBTB3,-0.09977976,1.3862226,0.920519177241627,0.9987720386333211
2,GFI1B,-0.09977976,1.4871601,0.920519177241627,0.9987720386333211
2,TRAPPC12-AS1,-0.099812075,1.5328538,0.9204935239791097,0.9987720386333211
2,RRM2,-0.09984438,1.4995695,0.9204678707993275,0.9987720386333211
2,ZBTB41,-0.10019982,1.576847,0.9201856912898273,0.9987720386333211
2,PTK2,-0.10604831,2.0199206,0.9155440249543092,0.9987720386333211
2,FLJ27365,-0.10653299,2.1249244,0.9151594834563547,0.9987720386333211
2,LIPE,-0.10672686,2.291462,0.9150056724116055,0.9987720386333211
2,FEM1A,-0.10708229,-1.6200252,0.9147236937661054,0.9987720386333211
2,KIAA0040,-0.1086979,,0.9134421084341826,0.9987720386333211
2,RP11-496I9.1,-0.10902102,1.3759646,0.9131858182671962,0.9987720386333211
2,HGD,-0.10902102,1.4385593,0.9131858182671962,0.9987720386333211
2,RP11-527L4.5,-0.10902102,1.5996125,0.9131858182671962,0.9987720386333211
2,CTC-297N7.8,-0.10902102,1.3999617,0.9131858182671962,0.9987720386333211
2,RP11-960L18.1,-0.10902102,1.4285887,0.9131858182671962,0.9987720386333211
2,MT3,-0.10902102,1.395644,0.9131858182671962,0.9987720386333211
2,RP11-190C22.8,-0.10902102,1.4332204,0.9131858182671962,0.9987720386333211
2,MID2,-0.10902102,1.42245,0.9131858182671962,0.9987720386333211
2,RPS6KL1,-0.10902102,1.5169636,0.9131858182671962,0.9987720386333211
2,RP11-219B17.1,-0.10902102,1.4742758,0.9131858182671962,0.9987720386333211
2,AP001462.6,-0.10902102,1.4241161,0.9131858182671962,0.9987720386333211
2,CCDC122,-0.10902102,1.4142591,0.9131858182671962,0.9987720386333211
2,CXCR2,-0.10902102,1.4138836,0.9131858182671962,0.9987720386333211
2,TCTN2,-0.10902102,1.4408317,0.9131858182671962,0.9987720386333211
2,PKHD1L1,-0.10902102,1.4010594,0.9131858182671962,0.9987720386333211
2,RP11-603J24.5,-0.10902102,1.4151063,0.9131858182671962,0.9987720386333211
2,PRICKLE1,-0.10902102,1.4742305,0.9131858182671962,0.9987720386333211
2,USP51,-0.10902102,1.4244616,0.9131858182671962,0.9987720386333211
2,RP11-432I5.1,-0.10902102,1.5644672,0.9131858182671962,0.9987720386333211
2,CLDN5,-0.10902102,1.4240135,0.9131858182671962,0.9987720386333211
2,AC021188.4,-0.10902102,1.4009775,0.9131858182671962,0.9987720386333211
2,IFNL1,-0.10902102,1.3987557,0.9131858182671962,0.9987720386333211
2,YES1,-0.10902102,1.5656799,0.9131858182671962,0.9987720386333211
2,SLC45A3,-0.10902102,1.4147489,0.9131858182671962,0.9987720386333211
2,CAMK2N1,-0.10902102,1.6014085,0.9131858182671962,0.9987720386333211
2,SNTA1,-0.10902102,1.4981613,0.9131858182671962,0.9987720386333211
2,FAM98A,-0.11037813,4.008611,0.9121094984614009,0.9987720386333211
2,SLC20A2,-0.11053969,5.5060825,0.9119813758514355,0.9987720386333211
2,RP5-821D11.7,-0.11063662,,0.9119045033835335,0.9987720386333211
2,C22orf29,-0.112413794,2.85762,0.9104953216431396,0.9987720386333211
2,MRM1,-0.113770895,5.3167996,0.9094194085457022,0.9987720386333211
2,ZNF256,-0.11532188,1.7338853,0.9081899970881634,0.9987720386333211
2,FCGR3B,-0.11535419,1.8400956,0.9081643866774215,0.9987720386333211
2,RP11-532F6.3,-0.11535419,1.7607301,0.9081643866774215,0.9987720386333211
2,ADORA2A-AS1,-0.1153865,1.7328315,0.908138776362138,0.9987720386333211
2,CA13,-0.1153865,1.6519446,0.908138776362138,0.9987720386333211
2,IL24,-0.115418814,1.9853113,0.9081131661423394,0.9987720386333211
2,CDC14B,-0.115418814,1.7696826,0.9081131661423394,0.9987720386333211
2,URB2,-0.115418814,1.8864505,0.9081131661423394,0.9987720386333211
2,LAMP3,-0.11574194,2.2663207,0.9078570692018213,0.9987720386333211
2,AC002117.1,-0.11587118,,0.9077546331058369,0.9987720386333211
2,CNFN,-0.11997482,,0.9045030936337881,0.9987720386333211
2,WHSC1,-0.12029794,,0.9042471341710558,0.9987720386333211
2,SYTL2,-0.12052412,,0.9040679684653223,0.9987720386333211
2,HIST1H2AC,-0.12097649,,0.9037096517152421,0.9987720386333211
2,GOLGA1,-0.12104112,,0.9036584652071151,0.9987720386333211
2,TAPT1,-0.121913545,2.283045,0.9029674866213462,0.9987720386333211
2,TAPT1-AS1,-0.12226898,2.7597961,0.9026859978666696,0.9987720386333211
2,EOGT,-0.122462854,2.6745384,0.9025324636996719,0.9987720386333211
2,MARC2,-0.12459545,1.5116678,0.9008438296957898,0.9987720386333211
2,UBE2C,-0.12459545,1.7078285,0.9008438296957898,0.9987720386333211
2,ST6GALNAC1,-0.12459545,1.5881976,0.9008438296957898,0.9987720386333211
2,PLCL1,-0.12459545,1.6834161,0.9008438296957898,0.9987720386333211
2,MAPK11,-0.12459545,1.5881258,0.9008438296957898,0.9987720386333211
2,SAMD12,-0.12459545,1.5971113,0.9008438296957898,0.9987720386333211
2,LY6G6F,-0.12459545,1.6388351,0.9008438296957898,0.9987720386333211
2,SLC30A4,-0.12459545,1.5999871,0.9008438296957898,0.9987720386333211
2,PLK4,-0.12459545,1.5697597,0.9008438296957898,0.9987720386333211
2,SPATA7,-0.12459545,1.7790211,0.9008438296957898,0.9987720386333211
2,RP11-950C14.3,-0.12459545,1.6119212,0.9008438296957898,0.9987720386333211
2,RP11-142C4.6,-0.12459545,1.6310602,0.9008438296957898,0.9987720386333211
2,FAM111B,-0.12459545,1.6058068,0.9008438296957898,0.9987720386333211
2,UGT8,-0.12459545,1.5975409,0.9008438296957898,0.9987720386333211
2,RGS9,-0.12459545,1.6076024,0.9008438296957898,0.9987720386333211
2,RP3-455J7.4,-0.12459545,1.6139985,0.9008438296957898,0.9987720386333211
2,CTB-152G17.6,-0.12459545,1.91524,0.9008438296957898,0.9987720386333211
2,PRKAR2B,-0.12459545,1.6953968,0.9008438296957898,0.9987720386333211
2,HIST1H1E,-0.12598488,,0.8997438999449383,0.9987720386333211
2,RCE1,-0.12789129,,0.898235007732119,0.9987720386333211
2,EIF4G3,-0.12802054,3.5932646,0.8981327232089662,0.9987720386333211
2,POU5F2,-0.12863447,5.3338923,0.8976468948649469,0.9987720386333211
2,UBR1,-0.12863447,,0.8976468948649469,0.9987720386333211
2,ZNF16,-0.12908684,6.092474,0.8972889406247572,0.9987720386333211
2,NCAM1,-0.13089631,1.8292984,0.8958573334051761,0.9987720386333211
2,SARDH,-0.13092862,2.0953693,0.8958317720580484,0.9987720386333211
2,RP11-383C5.4,-0.13096094,1.898392,0.8958062108190596,0.9987720386333211
2,MYB,-0.13096094,1.9274148,0.8958062108190596,0.9987720386333211
